timestamp,cpc,cpm,is_anomaly
2011/7/9 9:15,0.34578125,0.722730242,True
2011/7/9 15:15,0.13391807,0.672810393,False
2011/7/9 17:15,0.150357747,0.730694413,False
2011/7/9 18:15,0.203111864,1.106596585,False
2011/7/9 19:15,0.130078543,0.951126681,False
2011/7/9 20:15,0.167640449,0.866127004,False
2011/7/9 21:15,0.113326103,0.822021986,False
2011/7/9 22:15,0.206984733,1.031459221,False
2011/7/9 23:15,0.245220126,1.165446122,False
2011/7/10 0:15,0.218996283,1.055810452,False
2011/7/10 1:15,0.175434132,0.93376998,False
2011/7/10 2:15,0.159976387,0.852321869,False
2011/7/10 3:15,0.102847737,0.562376238,False
2011/7/10 4:15,0.133527935,0.690265027,False
2011/7/10 5:15,0.130798297,0.661577266,False
2011/7/10 6:15,0.142358491,0.683708792,False
2011/7/10 7:15,0.11858685,0.585272294,False
2011/7/10 8:15,0.236731518,0.725823769,False
2011/7/10 9:15,0.141660975,1.065481908,False
2011/7/10 10:15,0.200746269,0.812296171,False
2011/7/10 11:15,0.259387755,1.150122161,False
2011/7/10 12:15,0.311612903,1.910790228,False
2011/7/10 13:15,0.317843137,1.898237602,False
2011/7/10 14:15,0.239368421,0.834503643,False
2011/7/10 15:15,0.264626168,1.36903179,False
2011/7/10 16:15,0.240777778,1.235391369,False
2011/7/10 17:15,0.228554217,1.300049686,False
2011/7/10 18:15,0.15796,1.029690406,False
2011/7/10 19:15,0.143783359,0.93253645,False
2011/7/10 20:15,0.148010949,0.931886464,False
2011/7/10 21:15,0.16090555,0.863524014,False
2011/7/10 22:15,0.145347777,0.991745182,False
2011/7/10 23:15,0.155945122,0.862854251,False
2011/7/11 0:15,0.136297468,0.747998449,False
2011/7/11 1:15,0.16415677,0.850183503,False
2011/7/11 2:15,0.124148728,0.654526696,False
2011/7/11 3:15,0.141942344,0.728679425,False
2011/7/11 4:15,0.136494118,0.690021863,False
2011/7/11 5:15,0.146881276,0.698213122,False
2011/7/11 6:15,0.535167111,0.63828083,True
2011/7/11 7:15,0.157718978,0.671747063,False
2011/7/11 8:15,0.13847512,0.641360186,False
2011/7/11 9:15,0.136170213,0.588559868,False
2011/7/11 10:15,0.275098039,4.008431112,True
2011/7/11 11:15,0.4325,2.039724288,False
2011/7/11 12:15,0.333389831,1.434196136,False
2011/7/11 13:15,0.316944444,1.509938332,False
2011/7/11 14:15,0.601511628,8.391766411,True
2011/7/11 15:15,0.395191638,1.107355354,False
2011/7/11 16:15,0.159351145,0.997729717,False
2011/7/11 17:15,0.145196472,0.838516364,False
2011/7/11 18:15,0.094378531,0.591521866,False
2011/7/11 19:15,0.093618176,0.523210749,False
2011/7/11 20:15,0.095509929,0.507413792,False
2011/7/11 21:15,0.087514846,0.538820682,False
2011/7/11 22:15,0.101887324,0.537126367,False
2011/7/11 23:15,0.093271582,0.575014048,False
2011/7/12 0:15,0.080186978,0.434892834,False
2011/7/12 1:15,0.107423208,0.568473259,False
